$GNRMC,075611.000,A,3039.57336,N,10401.16035,E,32.16,174.98,130121,,,A,V*33
$GNRMC,075612.000,A,3039.56454,N,10401.16124,E,31.54,174.84,130121,,,A,V*3B
$GNRMC,075613.000,A,3039.55592,N,10401.16196,E,30.54,176.59,130121,,,A,V*38
$GNRMC,075614.000,A,3039.54739,N,10401.16245,E,30.83,177.86,130121,,,A,V*39
$GNRMC,075616.000,A,3039.52954,N,10401.16314,E,33.12,178.03,130121,,,A,V*34
$GNRMC,075617.000,A,3039.52020,N,10401.16355,E,33.97,177.85,130121,,,A,V*36
$GNRMC,075618.000,A,3039.51060,N,10401.16393,E,35.05,178.28,130121,,,A,V*31
$GNRMC,075619.000,A,3039.50074,N,10401.16423,E,35.92,178.74,130121,,,A,V*3F
$GNRMC,075620.000,A,3039.49063,N,10401.16449,E,36.91,178.76,130121,,,A,V*35
$GNRMC,075621.000,A,3039.48025,N,10401.16474,E,37.82,178.95,130121,,,A,V*37
$GNRMC,075622.000,A,3039.46961,N,10401.16499,E,38.75,178.83,130121,,,A,V*30
$GNRMC,075624.000,A,3039.44780,N,10401.16550,E,39.79,178.90,130121,,,A,V*3E
$GNRMC,075625.000,A,3039.43683,N,10401.16579,E,39.41,178.69,130121,,,A,V*3C
$GNRMC,075626.000,A,3039.42596,N,10401.16612,E,38.86,178.54,130121,,,A,V*33
$GNRMC,075627.000,A,3039.41528,N,10401.16645,E,38.23,178.43,130121,,,A,V*3F
$GNRMC,075628.000,A,3039.40467,N,10401.16681,E,38.12,178.28,130121,,,A,V*3C
$GNRMC,075629.000,A,3039.39393,N,10401.16720,E,39.04,178.26,130121,,,A,V*3D
$GNRMC,075630.000,A,3039.38307,N,10401.16761,E,38.99,178.22,130121,,,A,V*3D
$GNRMC,075631.000,A,3039.37246,N,10401.16795,E,37.34,178.66,130121,,,A,V*34
$GNRMC,075633.0
$GNRMC,075634.000,A,3039.34303,N,10401.16874,E,33.63,178.63,130121,,,A,V*31
$GNRMC,075635.000,A,3039.33381,N,10401.16897,E,32.57,178.79,130121,,,A,V*3D
$GNRMC,075636.000,A,3039.32487,N,10401.16920,E,31.65,178.88,130121,,,A,V*3F
$GNRMC,075637.000,A,3039.31604,N,10401.16944,E,31.62,178.60,130121,,,A,V*37
$GNRMC,075638.000,A,3039.30714,N,10401.16968,E,32.17,178.78,130121,,,A,V*3F
$GNRMC,075639.000,A,3039.29810,N,10401.16992,E,32.72,178.49,130121,,,A,V*39
$GNRMC,075640.000,A,3039.28891,N,10401.17031,E,33.37,177.61,130121,,,A,V*3B
$GNRMC,075641.000,A,3039.27953,N,10401.17076,E,34.11,177.51,130121,,,A,V*39
$GNRMC,075643.000,A,3039.26015,N,10401.17130,E,35.70,178.91,130121,,,A,V*37
$GNRMC,075644.000,A,3039.25005,N,10401.17153,E,36.61,178.68,130121,,,A,V*32
$GNRMC,075645.000,A,3039.23958,N,10401.17189,E,38.46,178.01,130121,,,A,V*37
$GNRMC,075646.000,A,3039.22870,N,10401.17220,E,39.70,178.79,130121,,,A,V*35
$GNRMC,075647.000,A,3039.21763,N,10401.17248,E,39.88,178.61,130121,,,A,V*3A
$GNRMC,075648.000,A,3039.20657,N,10401.17282,E,39.44,178.25,130121,,,A,V*34
$GNRMC,075649.000,A,3039.19567,N,10401.17314,E,38.94,178.53,130121,,,A,V*3C
$GNRMC,075650.000,A,3039.18502,N,10401.17343,E,37.64,178.51,130121,,,A,V*36
$GNRMC,075652.000,A,3039.16487,N,104
$GNRMC,075653.00
$GNRMC,075654.000,A,3039.14633,N,10401.17492,E,32.41,178.07,130121,,,A,V*35
$GNRMC,075655.000,A,3039.13723,N,10401.17521,E,32.84,178.61,130121,,,A,V*33
$GNRMC,075656.000,A,3039.12808,N,10401.17550,E,32.97,178.44,130121,,,A,V*34
$GNRMC,075657.000,A,3039.11887,N,10401.17589,E,33.28,177.36,130121,,,A,V*3A
$GNRMC,075658.000,A,3039.10961,N,10401.17632,E,33.40,177.86,130121,,,A,V*3B
$GNRMC,075700.000,A,3039.09112,N,10401.17684,E,33.55,179.31,130121,,,A,V*38
$GNRMC,075701.000,A,3039.08176,N,10401.17703,E,33.78,178.85,130121,,,A,V*
$GNRMC,075702.000,A,3039.07251,N,1040
$GNRMC,075704.000,A,3039.05457,N,10401.17792,E,31.87,178.04,130121,,,A,V*38
$GNRMC,075705.000,A,3039.04563,N,10401.17823,E,32.59,178.28,130121,,,A,V*35
$GNRMC,075706.000,A,3039.03645,N,10401.17847,E,33.37,178.67,130121,,,A,V*36
$GNRMC,075707.000,A,3039.02733,N,10401.17871,E,32.85,178.60,130121,,,A,V*3C
$GNRMC,075708.000,A,3039.01842,N,10401.17898,E,31.71,178.27,130121,,,A,V*35
$GNRMC,075710.000,A,3039.00126,N,10401.17962,E,30.21,178.07,130121,,,A,V*34
$GNRMC,075711.000,A,3038.99301,N,10401.17996,E,29.42,178.05,130121,,,A,V*37
$GNRMC,075712.000,A,3038.98478,N,10401.18022,E,30.05,178.53,1301
$GNRMC,075713.000,A,3038.97629,N,
$GNRMC,075715.000,A,3038.95831,N,10401.18076,E,33.63,179.56,130121,,,A,V*30
$GNRMC,075716.000,A,3038.94894,N,10401.18086,E,33.87,179.21,130121,,,A,V*38
$GNRMC,075717.000,A,3038.93956,N,10401.18104,E,33.79,178.60,130121,,,A,V*3F
$GNRMC,075719.000,A,3038.92103,N,10401.18148,E,32.62,178.85,130121,,,A,V*30
$GNRMC,075720.000,A,3038.91191,N,10401.18179,E,32.83,178.19,130121,,,A,V*3A
$GNRMC,075721.000,A,3038.90262,N,10401.18238,E,33.98,175.85,130121,,,A,V*30
$GNRMC,075722.000,A,3038.89302,N,10401.18348
$GNRMC,075723
$GNRMC,075724.000,A,3038.87335,N,10401.18800,E,36.67,164.42,130121,,,A,V*3F
$GNRMC,075725.000,A,3038.86371,N,10401.19158,E,36.40,160.04,130121,,,A,V*39
$GNRMC,075726.000,A,3038.85448,N,10401.19572,E,35.14,157.25,130121,,,A,V*3D
$GNRMC,075727.000,A,3038.84578,N,10401.20034,E,33.88,153.25,130121,,,A,V*35
$GNRMC,075729.000,A,3038.82958,N,10401.21164,E,34.90,144.88,130121,,,A,V*39
$GNRMC,075730.000,A,3038.82174,N,10401.21838,E,35.62,142.22,130121,,,A,V*3D
$GNRMC,075731.000,A,3038.81401,N,10401.22562,E,36.1
$GNRMC,075732.0
$GNRMC,075733.000,A,3038.79857,N,10401.24123,E,37.79,138.91,130121,,,A,V*39
$GNRMC,075734.000,A,3038.79057,N,10401.24920,E,38.20,139.64,130121,,,A,V*35
$GNRMC,075735.000,A,3038.78241,N,10401.25712,E,38.45,140.35,130121,,,A,V*37
$GNRMC,075737.000,A,3038.76611,N,10401.27325,E,38.04,138.86,130121,,,A,V*3A
$GNRMC,075738.000,A,3038.75826,N,10401.28125,E,37.26,138.68,130121,,,A,V*3E
$GNRMC,075739.000,A,3038.75057,N,10401.28906,E,36.20,139.09,130121,,,A,V*39
$GNRMC,075740.000,A,3038.74308,N,10401.29662,E,35.26,139.06,130121,,,A,V*
$GNRMC,075741.000,A,3038.73574,N,
$GNRMC,075742.000,A,3038.72852,N,10401.31159,E,34.11,139.13,130121,,,A,V*3E
$GNRMC,075743.000,A,3038.72134,N,10401.31869,E,33.78,139.95,130121,,,A,V*3A
$GNRMC,075744.000,A,3038.71406,N,10401.32582,E,34.63,139.76,130121,,,A,V*31
$GNRMC,075745.000,A,3038.70663,N,10401.33314,E,35.16,139.42,130121,,,A,V*3C
$GNRMC,075746.000,A,3038.69908,N,10401.34073,E,36.52,138.78,130121,,,A,V*3B
$GNRMC,075747.000,A,3038.69158,N,10401.34827,E,35.30,139.51,130121,,,A,V*33
$GNRMC,075749.000,A,3038.67649,N,10401.36342,E,36.47,138.94,130121,,,A,V*35
$GNRMC,075750.000,A,3038.66881,N,1040
$GNRMC,075751.000,A,3038.66113,N,10401.37896,E,36.73,138.27,130121,,,A,V*39
$GNRMC,075752.000,A,3038.65350,N,10401.38686,E,36.95,138.28,130121,,,A,V*3B
$GNRMC,075753.000,A,3038.64582,N,10401.39473,E,36.78,138.95,130121,,,A,V*3E
$GNRMC,075755.000,A,3038.63028,N,10401.41010,E,36.81,139.44,130121,,,A,V*3F
$GNRMC,075756.000,A,3038.62254,N,10401.41783,E,36.61,139.45,130121,,,A,V*36
$GNRMC,075757.000,A,3038.61491,N,10401.42543,E,35.94,139.23,130121,,,A,V*3F
$GNRMC,075758.000,A,3038.60748,N,10401.43286,E,34.85,139.07,130121,,,A,V*3E
$GNRMC,075759.000,A,3038.60035,N,10401.44004,E,33.21,138.94,130121,,,A,V*3F
$GNRMC,075800.000,A,3038.59351,N,10401.44689,E,32.05,139.15,130121,,,A,V*3B
$GNRMC,075801.000,A,3038.58682,N,10401.45362,
$GNRMC,075804.000,A,3038.56590,N,10401.47457,E,34.65,138.84,130121,,,A,V*30
$GNRMC,075805.000,A,3038.55852,N,10401.48199,E,35.72,139.11,130121,,,A,V*33
$GNRMC,075806.000,A,3038.55106,N,10401.48946,E,35.47,139.13,130121,,,A,V*36
$GNRMC,075807.000,A,3038.54372,N,10401.49680,E,34.36,139.03,130121,,,A,V*35
$GNRMC,075808.000,A,3038.53662,N,10401.50399,E,33.65,138.46,130121,,,A,V*3D
$GNRMC,075809.000,A,3038.52966,N,10401.51096,E,32.63,139.80,130121,,,A,V*37
$GNRMC,075810.000,A,3038.52278,N,10401.51779,E,
$GNRMC,
$GNRMC,075812.000,A,3038.50918,N,10401.53130,E,32.96,139.35,130121,,,A,V*3D
$GNRMC,075814.000,A,3038.49496,N,10401.54543,E,34.48,139.08,130121,,,A,V*34
$GNRMC,075815.000,A,3038.48779,N,10401.55264,E,34.06,138.99,130121,,,A,V*36
$GNRMC,075816.000,A,3038.48072,N,10401.55975,E,33.45,139.07,130121,,,A,V*34
